Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan,Age_group
CUS_0x1739,Scientist,14144.48,1206.70666666666,Bad,Yes,Low_spent_Small_value_payments,7.0,9.0,16.0,6.0,25.0,18.0,4.93,17.0,2537.18,29.5285127192498,47.6061618474038,2551.753262999106,291.484455066323,42.0,12,1,0,0,1,0,0,1,1,0,0,40s
CUS_0x1743,Mechanic,42527.04,3374.92,Bad,Yes,High_spent_Large_value_payments,8.0,6.0,22.0,7.0,22.666666666666668,18.666666666666668,18.23333333333333,15.0,4193.78,30.77353533315233,230.268933555348,83.3247994629651,280.5649336483527,23.0,11,1,0,0,1,1,0,1,0,0,1,20s
CUS_0x1750,Teacher,10021.72,501.962111324051,Bad,Yes,High_spent_Large_value_payments,7.0,8.0,32.0,7.0,21.666666666666668,16.0,8.636666666666667,16.0,2150.61,35.318152906347365,93.1677670298342,17.667054756888803,258.303590945515,38.0,6,1,0,0,1,1,0,1,1,1,0,30s
CUS_0x1766,Teacher,17849.0,1490.41666666666,Bad,Yes,Low_spent_Small_value_payments,6.0,6.0,15.0,7.0,17.75,25.0,18.44,15.0,4522.59,28.454032541935423,88.005578380566,92.19502361649027,248.84106466960972,15.0,10,0,0,1,1,0,0,1,1,1,0,10s
CUS_0x17a9,Musician,83386.52,7081.87666666666,Bad,Yes,High_spent_Large_value_payments,10.0,6.0,23.0,7.0,37.0,24.0,20.96666666666667,8.0,4972.4,34.33166412914154,482.179783164832,172.38848271451766,303.61940078731635,40.0,6,1,1,0,0,0,0,0,1,1,1,30s
CUS_0x17c4,Teacher,16962.91,1359.57583333333,Bad,Yes,Low_spent_Large_value_payments,10.0,10.0,17.0,9.0,55.0,17.5,17.51,7.0,3782.93,36.279267566995145,69.586246805607,81.43198274292735,254.939353784798,28.0,2,0,0,1,1,0,0,1,1,1,1,20s
CUS_0x17e0,Lawyer,18250.52,1403.87666666666,Bad,Yes,Low_spent_Small_value_payments,9.0,8.0,33.0,8.0,32.0,20.5,28.48,9.0,4457.6,30.8025990910598,89.3605306895091,88.97334048673213,239.553795490425,31.0,8,1,1,1,1,0,0,1,1,1,0,30s
CUS_0x17e3,Media_Manager,16579.3,1239.60833333333,Bad,Yes,High_spent_Medium_value_payments,10.0,7.0,27.0,8.0,60.0,24.0,1.1,14.0,1790.35,29.4419770412776,60.486650948933,39.305730514952,294.168451869448,31.0,9,1,1,0,1,1,0,0,0,1,1,30s
CUS_0x17e5,Scientist,28027.52,2046.62666666666,Bad,Yes,High_spent_Small_value_payments,6.0,6.0,19.0,5.0,31.33333333333333,17.0,9.18,11.0,1438.18,26.639444221924837,58.8824745984224,108.35769250078933,307.422499567454,28.0,15,0,0,0,1,1,0,1,1,0,0,20s
CUS_0x181c,Manager,16348.87,1573.40583333333,Bad,Yes,High_spent_Large_value_payments,10.0,9.0,24.0,7.0,28.0,17.0,7.75,9.0,1440.67,34.570008654700565,59.174881201404,19.346566244163235,316.700913104301,20.0,7,1,0,0,1,1,0,0,1,1,0,10s
CUS_0x1821,Teacher,15157.25,1092.10416666666,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,24.0,5.0,52.0,23.0,6.010000000000001,7.0,1448.71,29.306900414217168,41.9356891923803,52.1729924822746,291.768401658678,18.0,6,1,1,0,0,1,0,0,0,1,0,10s
CUS_0x182d,Entrepreneur,18798.83,1721.56916666666,Bad,Yes,High_spent_Small_value_payments,9.0,8.0,20.0,9.0,37.66666666666666,22.0,27.73,13.0,4734.1,31.994319306581364,72.2687192945997,3417.999544829046,238.50833660665367,26.0,7,1,0,1,0,1,0,1,1,1,0,20s
CUS_0x1837,Musician,34180.94,2685.41166666666,Bad,Yes,High_spent_Medium_value_payments,6.0,5.0,19.0,7.0,60.0,22.0,2.63,11.0,3375.66,25.06977158872605,135.852295115097,126.3209784728527,276.3678930787155,36.0,8,0,1,1,1,0,0,1,1,0,1,30s
CUS_0x183e,Scientist,19191.52,1872.29333333333,Bad,Yes,Low_spent_Medium_value_payments,8.0,5.0,19.0,8.0,42.0,21.0,17.9,13.0,2571.56,31.6364156322328,105.277683632979,5032.104466648144,302.32229752892704,42.0,1,1,1,0,1,0,0,1,1,1,1,40s
CUS_0x184c,Manager,14666.23,1145.18583333333,Bad,Yes,High_spent_Large_value_payments,6.0,9.0,27.0,9.0,38.0,19.0,5.61,13.0,4727.66,30.8926036224501,73.1547085294606,76.55261414283805,229.811260661034,22.0,11,1,1,1,1,0,0,1,0,1,1,20s
CUS_0x187e,Entrepreneur,19653.61,1800.80083333333,Bad,Yes,Low_spent_Small_value_payments,9.0,5.0,25.0,7.0,23.666666666666668,19.666666666666668,19.67,11.666666666666666,3838.0,29.1412088497837,63.3686626435491,119.54104755283856,277.17037313694465,28.0,14,1,1,0,1,0,0,0,1,1,0,20s
CUS_0x1881,Entrepreneur,39755.36,3188.94666666666,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,27.0,9.0,54.0,23.5,4.05,13.0,1721.47,33.60870486975023,154.228211502922,226.6638673409072,205.5025878228369,36.0,9,1,0,1,0,1,0,1,0,1,1,30s
CUS_0x1883,Lawyer,61238.32,5006.19333333333,Bad,Yes,High_spent_Medium_value_payments,10.0,10.0,30.0,2.0,16.75,19.75,5.24,10.25,1910.97,36.01574956169672,52.3618894736481,141.3548517328465,556.9025921268378,42.0,15,0,0,0,0,1,0,0,0,0,1,40s
CUS_0x1884,Accountant,20883.55,1654.29583333333,Bad,Yes,High_spent_Medium_value_payments,10.0,9.0,20.0,5.0,37.333333333333336,20.0,19.19333333333333,15.0,2803.61,35.71416794887593,76.528331955297,42.52001882624543,286.31610138236164,16.0,7,0,0,1,0,0,0,1,0,0,1,10s
CUS_0x1890,Lawyer,20823.28,1473.27333333333,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,25.0,7.0,27.5,26.75,25.34,12.5,2634.7,30.08359281117225,85.8689583184119,2608.249454655481,220.814287442072,26.0,3,1,0,1,0,1,0,0,0,0,1,20s
CUS_0x1897,Manager,35497.94,3063.16166666666,Bad,Yes,Low_spent_Large_value_payments,6.0,7.0,17.0,2.0,33.0,13.5,6.86,9.0,2284.86,35.9492756433641,39.3334697771234,5093.86227449783,324.154491742416,34.0,7,0,0,1,0,0,0,0,0,0,1,30s
CUS_0x18ab,Musician,14840.5,1501.70833333333,Bad,Yes,Low_spent_Small_value_payments,9.0,8.0,25.0,9.0,16.0,21.0,21.403333333333336,7.0,2685.41,32.0491476857416,84.4208426304088,102.9407914810362,252.809199221888,20.0,12,1,0,0,1,1,0,1,1,1,1,10s
CUS_0x18af,Accountant,56604.96,4515.08,Bad,Yes,High_spent_Large_value_payments,6.0,8.0,19.0,9.0,21.0,19.666666666666668,6.756666666666667,11.0,4870.27,31.994471133526435,374.14270954684406,94.89686888490236,235.80175490158635,42.0,3,1,1,0,0,1,0,1,1,0,1,40s
CUS_0x18b5,Developer,63501.72,5471.81,Bad,Yes,High_spent_Large_value_payments,9.0,8.0,21.0,2.0,18.0,20.0,8.27,13.0,2056.37,29.308045889216352,105.238687429357,69.2837280263298,617.6585845443115,45.0,10,1,0,0,0,0,0,1,0,0,0,40s
CUS_0x18b9,Engineer,10265.69,1112.47416666666,Bad,Yes,Low_spent_Small_value_payments,9.0,7.0,24.0,9.0,61.0,23.0,0.68,17.0,1464.67,32.74520312156557,48.41163873567789,76.28245004058137,259.88666122374,27.0,16,0,1,0,1,1,0,1,1,1,0,20s
CUS_0x18be,Engineer,8393.5,517.458333333333,Bad,Yes,Low_spent_Small_value_payments,9.0,7.0,29.0,5.0,15.0,20.0,2.92,14.0,1685.82,30.32189101843957,28.7063973989753,30.577191246164837,263.22704026190667,37.0,20,0,0,1,0,0,0,1,1,0,1,30s
CUS_0x18d7,Scientist,16068.39,1096.0325,Bad,Yes,Low_spent_Small_value_payments,10.0,7.0,17.0,5.0,37.5,21.25,22.52,9.0,3377.65,27.37342081902445,56.4127005333732,64.49392172189106,271.1966277447352,16.0,10,0,0,1,1,0,0,0,0,1,1,10s
CUS_0x18e2,Architect,16906.81,1167.90083333333,Bad,Yes,High_spent_Large_value_payments,9.0,8.0,33.0,9.0,50.25,20.25,3.43,6.75,1559.16,29.1688088436222,110.788626927307,37.9410391674716,230.56041723855424,23.0,13,1,1,0,1,1,0,1,0,1,0,20s
CUS_0x18e8,Lawyer,19633.03,1760.08583333333,Bad,Yes,Low_spent_Medium_value_payments,6.0,8.0,28.0,7.0,28.666666666666668,19.33333333333333,20.05333333333333,11.0,4381.85,31.398147822835263,74.7678592309555,86.3768086334325,284.8639154689447,32.0,6,0,1,1,1,1,0,0,0,1,0,30s
CUS_0x1900,Accountant,8137.625,680.135416666666,Bad,Yes,Low_spent_Medium_value_payments,8.0,6.0,34.0,8.0,35.75,20.25,17.03,6.5,3938.7,32.944282063379475,53.3436712512367,45.302633816086654,243.80237090894371,26.0,2,0,0,1,1,1,0,1,0,1,0,20s
CUS_0x1914,Lawyer,66149.48,5230.45666666666,Bad,Yes,High_spent_Medium_value_payments,8.0,10.0,30.0,2.0,54.0,21.0,2.8,12.5,2576.98,29.9070731735326,101.028487879993,175.6671014598901,516.3500773267825,24.0,14,0,0,0,1,0,0,0,0,0,1,20s
CUS_0x1931,Lawyer,20590.48,1704.87333333333,Bad,Yes,Low_spent_Small_value_payments,6.0,6.0,32.0,9.0,64.0,19.0,4.85,11.0,2097.73,34.8474129689417,129.683661814573,5084.381963615349,166.75991514772602,19.0,9,1,1,1,0,1,0,1,1,1,1,10s
CUS_0x1934,Entrepreneur,9085.09,980.090833333333,Bad,Yes,Low_spent_Small_value_payments,10.0,7.0,34.0,6.0,53.75,21.25,18.04,15.0,3708.09,34.927409466283976,26.3395568178522,88.6887635555762,267.980762959904,42.0,14,0,0,1,1,0,0,1,1,0,1,40s
CUS_0x1935,Media_Manager,17096.25,1669.6875,Bad,Yes,High_spent_Medium_value_payments,10.0,8.0,19.0,7.0,56.0,18.75,29.72,14.0,2733.27,28.26423662103697,74.0575576910191,93.53478637948416,261.876405929496,45.0,4,1,0,1,1,0,0,1,1,1,0,40s
CUS_0x193b,Lawyer,19462.47,1920.8725,Bad,Yes,Low_spent_Small_value_payments,7.0,7.0,28.0,6.0,55.0,19.75,1.96,9.0,2211.05,29.147217964317957,60.8013055199377,119.71360176553944,286.5723427145223,16.0,18,1,0,0,0,1,0,1,0,0,1,10s
CUS_0x193c,Writer,83675.56,6913.96333333333,Bad,Yes,High_spent_Small_value_payments,10.0,10.0,19.0,6.0,22.0,20.0,7.760000000000001,6.666666666666667,2671.76,31.864495533570864,361.77764391297904,311.4202566730383,106.34539720433128,25.0,13,1,0,0,0,1,0,1,1,0,0,20s
CUS_0x1941,Media_Manager,18397.87,1417.15583333333,Bad,Yes,Low_spent_Medium_value_payments,10.0,9.0,15.0,7.0,15.5,18.75,4.09,8.5,3989.46,33.238291591408576,92.2929034080404,74.34088754916912,247.58179237612305,41.0,1,0,1,0,1,1,0,0,0,1,1,40s
CUS_0x1968,Accountant,7588.46,663.371666666666,Bad,Yes,Low_spent_Small_value_payments,9.0,9.0,29.0,5.0,16.0,19.0,27.46,11.0,3948.86,30.12139857689297,27.1099947542088,51.3762291342453,267.850942778212,16.0,8,1,1,1,0,0,0,1,0,0,0,10s
CUS_0x1971,Manager,34798.82,3019.90166666666,Bad,Yes,High_spent_Medium_value_payments,7.0,10.0,20.0,9.0,39.25,18.0,19.74,16.0,2801.86,33.756392684453054,257.24583197717,91.42642249549814,215.81791219399705,34.0,12,0,1,1,1,1,0,1,0,1,0,30s
CUS_0x198e,Teacher,18140.0,1375.66666666666,Bad,Yes,High_spent_Medium_value_payments,9.0,5.0,32.0,6.0,60.333333333333336,20.666666666666668,19.63,12.0,4087.94,33.28602453154213,87.66264138803142,82.8247688182658,230.412589793702,23.0,13,1,1,0,1,1,0,0,1,0,1,20s
CUS_0x19a9,Engineer,14128.41,1403.3675,Bad,Yes,Low_spent_Small_value_payments,6.0,5.0,29.0,9.0,25.5,18.75,24.2,12.0,3127.87,31.140116770458956,93.9569767704824,2570.311952352506,240.89815173523823,28.0,13,1,0,1,1,0,0,0,1,1,1,20s
CUS_0x19c1,Teacher,14188.48,1312.37333333333,Bad,Yes,Low_spent_Large_value_payments,9.0,10.0,22.0,7.0,31.33333333333333,15.0,4.53,10.333333333333334,1315.32,31.775323487358964,46.8279534476491,84.73935695716176,279.67002292852163,43.0,20,0,1,1,0,1,0,0,0,1,0,40s
CUS_0x19c9,Entrepreneur,14542.3,1480.85833333333,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,22.0,6.0,28.5,17.5,15.47,11.75,4479.0,30.64978584074505,63.111989582072,2556.389640198948,251.4591889589575,31.0,1,1,0,0,0,0,0,1,1,0,1,30s
CUS_0x19d1,Scientist,7110.93,843.5775,Bad,Yes,Low_spent_Medium_value_payments,7.0,10.0,22.0,4.0,54.66666666666666,16.0,9.03,6.666666666666667,2211.24,32.14653937530057,16.9803565025846,46.863906349454105,303.846820481294,36.0,7,1,0,0,1,0,0,0,1,1,0,30s
CUS_0x19de,Lawyer,19140.25,1608.02083333333,Bad,Yes,Low_spent_Small_value_payments,8.0,6.0,18.0,5.0,42.66666666666666,25.0,4.11,10.0,3152.24,38.306044921579634,53.74566620574941,68.3112465487639,284.9215252561493,34.0,13,1,0,1,0,1,0,0,0,1,0,30s
CUS_0x19f3,Entrepreneur,7361.645,673.470416666666,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,19.0,9.0,44.5,21.5,5.32,8.0,2500.0,34.00814848326875,41.9456720409452,2535.098403765184,247.0712633484077,32.0,12,0,1,1,1,1,0,0,1,0,0,30s
CUS_0x19fc,Teacher,18390.3,1626.525,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,26.0,6.0,49.0,18.5,24.89,10.0,3383.55,30.407828357270876,52.4220561646169,110.6637151218638,274.5667287135183,31.0,1,0,0,1,0,1,0,1,0,0,1,30s
CUS_0x1a16,Accountant,56391.12,4791.26,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,17.0,6.0,26.5,25.0,20.95,13.0,3881.11,27.19896106506515,243.270871011824,123.10383110233435,362.75129788584,34.0,9,0,1,0,1,0,0,0,0,1,0,30s
CUS_0x1a22,Developer,32344.64,2657.38666666666,Bad,Yes,Low_spent_Small_value_payments,6.0,7.0,20.0,6.0,33.0,22.75,28.99,6.5,2681.27,31.953824303603756,154.426449797287,2614.13492145185,224.35517643462725,29.0,14,1,0,0,1,1,0,0,1,0,1,20s
CUS_0x1a33,Developer,7064.385,393.69875,Bad,Yes,Low_spent_Small_value_payments,10.0,9.0,19.0,6.0,55.66666666666666,23.0,24.899999999999995,12.0,3918.5500000000006,28.1901118703056,27.1997874100451,31.194166035120706,260.97592155483363,43.0,13,0,0,1,1,0,0,1,0,0,1,40s
CUS_0x1a4b,Doctor,19958.32,1411.19333333333,Bad,Yes,Low_spent_Medium_value_payments,6.0,7.0,26.0,7.0,52.0,23.25,1.9,10.0,4753.48,33.01305565159345,94.8104293521646,84.37419393419317,229.2211856631485,23.0,5,1,0,1,1,0,0,0,1,0,1,20s
CUS_0x1a71,Engineer,15580.41,1048.3675,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,16.0,9.0,58.66666666666666,16.666666666666668,26.903333333333336,13.0,4319.35,34.6571470818919,112.513721323882,28.63547571059713,230.35421963218727,19.0,6,1,1,0,1,1,0,1,1,0,0,10s
CUS_0x1a86,Entrepreneur,8135.92,378.993333333333,Bad,Yes,Low_spent_Small_value_payments,7.0,5.0,32.0,9.0,38.25,15.25,16.62,10.0,3080.5,29.4335331310162,33.0963593310435,25.982578583694377,257.33504819366647,33.0,7,0,0,0,1,0,0,1,1,0,1,30s
CUS_0x1a8d,Mechanic,9970.16,620.85390871773,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,23.0,8.0,34.25,24.5,18.59,10.0,2663.53,31.303139599837905,46.993721681281,26.74789000816375,261.3358129261575,31.0,9,0,0,1,1,0,0,1,1,0,0,30s
CUS_0x1abb,Lawyer,70217.08,5874.42333333333,Bad,Yes,High_spent_Medium_value_payments,9.0,7.0,28.0,5.0,38.5,15.25,20.82,11.75,3100.0,34.51144061606493,168.955551885588,210.12894142885875,458.35784001888527,42.0,10,1,1,1,0,1,0,1,0,0,0,40s
CUS_0x1ac0,Doctor,7011.685,680.307083333333,Bad,Yes,Low_spent_Small_value_payments,8.0,9.0,31.0,4.0,25.0,23.0,1.83,10.0,2425.02,32.4313075507178,18.8729230009747,82.8421092844103,256.315676047948,37.0,17,1,0,0,0,0,0,1,0,1,1,30s
CUS_0x1ad3,Scientist,14231.96,1200.2300495674,Bad,Yes,Low_spent_Small_value_payments,8.0,5.0,18.0,5.0,41.0,21.666666666666668,10.47,10.0,2465.39,34.17356955422077,167.533353218284,108.9314166385036,259.801513909144,36.0,11,1,0,0,1,0,0,1,0,1,0,30s
CUS_0x1add,Doctor,57452.43,4802.7025,Bad,Yes,High_spent_Small_value_payments,6.0,10.0,27.0,9.0,58.5,25.0,8.27,13.0,1567.24,30.140266138373224,289.459798929941,177.48409257785494,275.8263584922032,24.0,20,0,0,1,0,1,0,1,1,1,1,20s
CUS_0x1b0b,Manager,9709.325,670.110416666666,Bad,Yes,Low_spent_Large_value_payments,10.0,8.0,19.0,5.0,46.0,26.5,9.88,12.5,3195.59,30.05111793136325,25.7673938606291,58.6332491163339,262.610398689703,28.0,8,0,0,1,0,1,0,0,0,1,1,20s
CUS_0x1b0c,Media_Manager,51508.62,4079.32505367994,Bad,Yes,High_spent_Medium_value_payments,7.0,7.0,30.0,7.0,40.5,23.25,2.58,8.75,3636.05,33.70724262436755,390.72516686106974,121.57027419460908,298.68801868435975,41.0,10,0,1,1,1,1,0,1,1,0,0,40s
CUS_0x1b0f,Accountant,33559.26,2732.605,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,20.0,3.0,16.0,19.75,15.96,16.0,2115.47,31.26641039796717,77.7638581048734,173.9766519407335,281.439003982949,29.0,9,0,0,0,0,1,0,0,0,1,0,20s
CUS_0x1b3a,Architect,15858.64,1414.55333333333,Bad,Yes,High_spent_Medium_value_payments,9.0,7.0,17.0,7.0,61.0,20.0,4.06,16.0,4874.77,34.06365199860887,53.1169876880158,6675.086836496715,280.276479860612,46.0,1,1,1,0,1,0,0,0,1,1,1,40s
CUS_0x1b41,Engineer,19910.51,1622.20916666666,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,15.0,5.0,56.333333333333336,23.666666666666668,27.19,16.0,3957.01,29.0497829971893,57.6707136846131,109.82210883421332,258.036227272658,40.0,6,1,0,0,1,1,0,0,1,0,0,30s
CUS_0x1b55,Lawyer,67672.4,5878.36666666666,Bad,Yes,High_spent_Medium_value_payments,8.0,5.0,27.0,5.0,30.0,26.0,0.5,11.5,1826.19,25.85477332672525,233.300624257412,10000.0,327.3260823292955,42.0,16,1,1,0,0,0,0,0,1,1,0,40s
CUS_0x1b6d,Engineer,16753.63,1564.13583333333,Bad,Yes,High_spent_Small_value_payments,6.0,9.0,23.0,9.0,37.0,23.33333333333333,3.5266666666666637,7.666666666666667,3536.44,30.794021174895203,85.55890321516442,123.9474188659309,223.573927918904,22.0,13,1,1,1,0,0,0,1,0,0,1,20s
CUS_0x1b71,Architect,16726.62,1204.885,Bad,Yes,Low_spent_Medium_value_payments,6.0,10.0,26.0,7.0,41.75,21.75,20.38,13.0,2882.12,31.6276494229775,73.3660207440785,72.2903774316636,259.832101824257,30.0,4,1,1,1,1,0,0,0,0,1,1,20s
CUS_0x1b7e,Writer,9477.76,911.813333333333,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,32.0,8.0,25.0,14.75,23.71,13.0,3325.3,32.921141120674875,37.2951592054958,70.0745555672636,261.31161856057304,37.0,6,1,1,1,0,1,0,1,0,0,0,30s
CUS_0x1bb7,Entrepreneur,9022.16,1045.84666666666,Bad,Yes,Low_spent_Medium_value_payments,6.0,9.0,23.0,7.0,23.0,19.5,3.93,13.0,1682.25,31.354465030580094,41.6112072035877,53.35709912103395,294.61636034204446,41.0,12,1,0,1,1,1,0,0,1,1,0,40s
CUS_0x1bbf,Media_Manager,14749.06,1008.08833333333,Bad,Yes,Low_spent_Medium_value_payments,8.0,10.0,28.0,5.0,44.0,16.5,27.54,12.0,2777.31,33.79247038402005,47.858801782857,84.7389802463243,253.2110513041515,21.0,2,1,0,1,0,0,0,1,0,1,0,20s
CUS_0x1bc0,Teacher,38060.68,3018.72333333333,Bad,Yes,High_spent_Small_value_payments,6.0,10.0,22.0,6.0,55.0,24.25,25.41,11.0,2817.77,33.92113669463687,172.504444990876,136.3196986646135,203.0762628639993,43.0,5,1,1,0,1,1,0,0,1,0,0,40s
CUS_0x1bdf,Mechanic,17163.15,1572.2625,Bad,Yes,Low_spent_Medium_value_payments,7.0,5.0,21.0,9.0,18.0,16.0,9.63,12.0,2266.48,30.32921109710295,104.779752532979,2579.015021585108,209.5674072281405,21.0,18,0,1,1,1,1,0,1,0,0,0,20s
CUS_0x1be1,Manager,40375.78,3121.64833333333,Bad,Yes,High_spent_Small_value_payments,6.0,9.0,24.0,9.0,34.0,23.5,4.11,13.0,3619.68,32.30415586897845,181.321058895953,94.11781406477805,306.725960372601,16.0,13,1,1,0,1,1,0,1,1,1,1,10s
CUS_0x1be4,Mechanic,28491.46,2273.28833333333,Bad,Yes,High_spent_Large_value_payments,9.0,7.0,25.0,7.0,46.0,21.0,16.6,14.0,3603.74,37.75449766622235,127.884970789835,53.9497301445454,290.494132398952,23.0,7,1,0,0,0,1,0,0,0,1,1,20s
CUS_0x1bff,Accountant,19323.4,1749.28333333333,Bad,Yes,High_spent_Large_value_payments,10.0,5.0,18.0,8.0,47.5,15.0,23.02,11.0,3033.25,30.61344402948635,99.1013467785463,75.34286195412278,257.9841246006635,39.0,9,1,1,1,1,0,0,1,1,0,0,30s
CUS_0x1c06,Doctor,29608.46,2625.37166666666,Bad,Yes,Low_spent_Medium_value_payments,7.0,8.0,31.0,7.0,41.5,16.0,8.81,12.0,1286.07,29.27218039182068,141.764282253237,164.80923718970791,223.4636472237208,22.0,15,1,1,1,1,0,0,0,0,1,0,20s
CUS_0x1c31,Musician,29669.28,2534.44,Bad,Yes,Low_spent_Large_value_payments,7.0,9.0,22.0,7.0,51.75,18.5,27.41,13.0,3055.13,29.099109912200923,111.288206159676,107.79367013743877,304.36212370288376,25.0,11,1,1,0,0,1,0,1,1,1,0,20s
CUS_0x1c71,Journalist,43280.82,3648.735,Bad,Yes,High_spent_Small_value_payments,7.0,5.0,17.0,4.0,44.0,25.5,9.2,12.0,2576.44,33.04562636928175,74.2901350692896,5038.299931927352,370.3032995588985,28.0,12,1,0,0,0,1,0,0,1,0,0,20s
CUS_0x1c78,Mechanic,54219.54,4251.295,Bad,Yes,High_spent_Medium_value_payments,9.0,5.0,19.0,2.0,46.5,20.5,5.39,12.0,2040.33,27.541271531944048,54.157803939209,178.57577364204298,462.395922418747,42.0,7,0,0,0,0,1,0,0,1,0,0,40s
CUS_0x1c7a,Mechanic,19568.09,1765.67416666666,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,34.0,9.0,32.75,17.25,16.48,17.0,3398.95,27.90959509567457,125.493976512015,62.033816020183146,241.02711069023024,32.0,3,1,0,1,1,1,0,1,0,0,1,30s
CUS_0x1c7d,Accountant,19704.16,1740.01333333333,Bad,Yes,Low_spent_Small_value_payments,9.0,9.0,33.0,5.0,32.0,21.25,18.05,11.75,4866.57,32.4961839421148,73.4060353346352,86.83999219530122,281.2553058033965,39.0,6,0,0,0,1,1,0,0,0,1,1,30s
CUS_0x1c89,Writer,8723.565,506.96375,Bad,Yes,Low_spent_Large_value_payments,10.0,10.0,33.0,9.0,43.0,24.0,16.6,14.0,4200.42,34.3942014939959,45.1631288307009,26.1329783453514,259.400267823947,18.0,13,0,1,1,1,1,0,1,1,1,0,10s
CUS_0x1c98,Entrepreneur,44297.43,3701.4525,Bad,Yes,High_spent_Large_value_payments,9.0,7.0,15.0,7.0,35.666666666666664,23.33333333333333,19.28,12.0,4078.710000000001,34.59272667043303,217.19686749867097,148.88443795822184,264.06394454310566,19.0,8,0,1,0,1,1,0,1,1,0,1,10s
CUS_0x1cab,Lawyer,8578.89,465.907499999999,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,15.0,8.0,60.5,17.75,12.71,12.0,4194.67,34.45691082400295,46.2613608716401,32.24314496697245,250.58624416138676,39.0,8,1,0,1,1,0,0,1,0,1,1,30s
CUS_0x1cce,Entrepreneur,20618.07,1434.1725,Bad,Yes,High_spent_Small_value_payments,9.0,7.0,27.0,5.0,34.333333333333336,15.666666666666666,9.76,13.0,1424.45,29.7433569416088,48.4541297069754,98.88475884158458,266.0783614514393,33.0,12,0,0,1,0,0,0,0,1,0,1,30s
CUS_0x1ccf,Teacher,8381.025,852.418749999999,Bad,Yes,Low_spent_Medium_value_payments,6.0,8.0,22.0,2.0,55.25,22.0,4.51,9.0,1465.19,32.04657505867122,7.34814083804864,64.3084488645064,288.5852852974443,28.0,6,0,0,0,1,0,0,0,0,0,0,20s
CUS_0x1cd1,Engineer,51200.46,4108.705,Bad,Yes,High_spent_Medium_value_payments,7.0,9.0,22.0,5.0,49.66666666666666,23.33333333333333,10.15,9.0,4126.76,32.0651681878269,151.5022707532,139.14171618598763,380.226513060811,46.0,13,1,1,0,0,0,0,1,0,1,0,40s
CUS_0x1ce6,Journalist,65635.12,5762.59333333333,Bad,Yes,High_spent_Small_value_payments,7.0,7.0,20.0,5.0,45.0,18.0,4.21,8.0,1250.01,36.26706037752343,180.187405866394,148.72967762869266,504.00891650491167,34.0,13,0,1,1,0,0,0,1,1,0,1,30s
CUS_0x1d00,Teacher,14638.54,1134.87833333333,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,17.0,8.0,47.66666666666666,19.0,26.3,14.0,3201.91,29.6643658355232,80.0061726498248,63.55258857241501,249.929072111093,45.0,12,0,1,1,1,0,0,1,1,1,1,40s
CUS_0x1d13,Musician,73314.6,6180.55,Bad,Yes,High_spent_Large_value_payments,10.0,8.0,20.0,8.0,18.25,23.0,18.61,12.0,4709.8,32.62530567437773,465.828327953467,125.7526313756804,273.97404067085074,24.0,12,0,1,1,0,0,0,1,1,1,0,20s
CUS_0x1d28,Entrepreneur,16644.79,1547.06583333333,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,24.0,9.0,19.75,21.25,12.43,12.0,3519.49,31.3394203098755,100.765766999302,5011.457985594784,202.22585632538625,22.0,5,0,1,0,1,1,0,1,1,1,0,20s
CUS_0x1d33,Journalist,39294.3,3292.525,Bad,Yes,High_spent_Large_value_payments,9.0,10.0,30.0,3.0,47.0,20.666666666666668,7.14,11.0,1292.73,33.1693758028117,60.7443925083015,67.8067689298734,457.3680052284913,41.0,14,0,0,1,1,0,0,0,0,0,0,40s
CUS_0x1d58,Mechanic,10037.5,577.458333333333,Bad,Yes,Low_spent_Small_value_payments,10.0,9.0,24.0,9.0,53.333333333333336,25.666666666666668,15.43,8.0,4618.9,32.86918762694943,66.9929582322611,55.22358576889733,215.52928933217436,21.0,10,1,0,0,1,1,0,1,0,1,1,20s
