Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan
CUS_0x1193,Developer,31877.72,2571.47666666666,Standard,No,High_spent_Small_value_payments,2.0,5.0,20.0,1.0,28.0,13.0,1.46,4.0,886.59,34.16321240256816,21.7943752497829,74.05339009601026,414.6332346542063,46.0,25,0,1,0,0,0,0,0,0,0,0
CUS_0x1195,Manager,30429.91,2808.82583333333,Standard,No,High_spent_Medium_value_payments,4.0,6.0,16.0,2.0,27.333333333333332,15.333333333333334,5.336666666666666,3.6666666666666665,362.48,32.894459367699135,29.914076464029005,3396.026701178942,343.04305988148167,32.0,29,1,0,0,0,0,0,0,0,0,0
CUS_0x1197,Lawyer,92300.01,7437.6675,Standard,Yes,High_spent_Large_value_payments,2.0,4.0,11.0,3.0,28.75,9.5,19.21,2.5,755.17,33.022363257807825,211.747808913519,331.2333165359725,470.78562455050746,29.0,19,0,1,0,0,0,0,1,0,0,0
CUS_0x119e,Mechanic,63601.48,5400.12333333333,Standard,Yes,High_spent_Large_value_payments,3.0,7.0,15.0,6.0,27.0,13.25,19.49,6.0,1191.91,37.08089162284155,184.691634562009,241.758566988885,371.06213178243826,38.0,20,1,0,0,1,1,0,1,0,0,1
CUS_0x11a4,Manager,44295.54,3506.11349566505,Standard,Yes,High_spent_Large_value_payments,8.0,6.0,30.0,2.0,36.666666666666664,18.0,11.96,8.0,1280.42,33.71786167058563,179.6969769723797,119.63944617032382,442.51407974725635,44.0,13,0,1,0,0,0,0,0,0,0,1
CUS_0x11ac,Journalist,69136.54,5902.37833333333,Standard,Yes,Low_spent_Large_value_payments,3.0,4.0,14.0,0.0,10.333333333333334,18.333333333333332,7.18,3.0,478.8500000000001,31.649414202389835,0.0,441.37523976152437,428.8625935718087,26.0,17,0,0,0,0,0,1,0,0,0,0
CUS_0x11ae,Architect,14550.52,1392.54333333333,Bad,Yes,Low_spent_Small_value_payments,7.0,10.0,25.0,9.0,38.5,20.25,22.08,7.5,4444.99,33.05186541208775,95.9110304456778,2581.3064757708535,218.15969749160976,22.0,11,1,0,0,1,0,0,1,0,1,0
CUS_0x11b1,Lawyer,34819.83,2689.6525,Standard,Yes,Low_spent_Small_value_payments,7.0,3.0,10.0,1.0,19.75,12.75,7.69,4.0,905.89,31.042090723517223,22.7953961224435,67.98108527162725,362.6025055174257,28.0,19,0,0,0,0,0,0,0,0,0,1
CUS_0x11b7,Teacher,70099.04,5420.16510820058,Good,No,High_spent_Large_value_payments,1.0,1.0,10.0,3.0,4.75,7.0,12.1,5.0,498.61,28.5696108089571,790.339473009807,219.71579067822984,519.7249614447064,28.0,24,0,0,0,0,1,0,0,0,1,1
CUS_0x11c0,Media_Manager,14527.455,964.62125,Good,No,Low_spent_Medium_value_payments,3.0,3.0,4.0,4.0,14.75,5.0,5.809999999999997,2.0,321.05,32.47993238642535,41.6954447932263,72.5157279083763,251.62028130116926,20.0,20,1,0,1,1,0,0,0,0,0,1
CUS_0x11c6,Manager,16523.745,1516.97875,Good,No,Low_spent_Small_value_payments,1.0,4.0,1.0,4.0,9.25,7.0,10.06,6.0,455.49,34.72347337781437,52.216169090547,107.820198307552,227.97284619260324,49.0,26,0,1,0,1,0,0,0,1,0,1
CUS_0x11c7,Architect,36817.94,3198.16166666666,Good,No,High_spent_Medium_value_payments,5.0,4.0,5.0,3.0,5.75,6.0,3.98,5.0,1019.46,29.21740278563225,86.8099178850088,116.22992774122753,366.7763210404295,54.0,17,1,0,0,1,1,0,0,0,0,0
CUS_0x11d1,Mechanic,11731.585,828.632083333333,Standard,Yes,Low_spent_Small_value_payments,8.0,3.0,6.0,2.0,13.666666666666666,9.666666666666666,7.48,2.0,289.73,28.771242384372133,15.3596967857234,53.79063797203207,300.379540242244,25.0,19,0,1,0,0,0,0,0,0,0,1
CUS_0x11d9,Scientist,87538.24,6183.89731192685,Good,No,High_spent_Medium_value_payments,2.0,4.0,3.0,0.0,11.0,4.75,4.6,2.75,41.82,35.25872396882917,955.956021406475,259.163038036011,727.3222952973217,42.0,25,0,0,0,0,0,1,0,0,0,0
CUS_0x11eb,Entrepreneur,62835.08,5464.25666666666,Good,No,Low_spent_Medium_value_payments,0.0,4.0,1.0,2.0,10.0,12.0,1.02,4.0,306.85,28.0349398133332,67.3840741141838,525.734206147665,233.307386404817,24.0,33,0,0,1,1,0,0,0,0,0,0
CUS_0x11ec,Journalist,14867.69,1005.97416666666,Standard,Yes,Low_spent_Small_value_payments,9.0,9.0,18.0,6.0,39.0,15.0,18.5,13.0,2344.06,32.8108065309455,55.4596042416563,122.398335498685,212.739476926325,35.0,17,1,1,1,0,0,0,0,0,1,1
CUS_0x11fc,Lawyer,38735.57,3187.96416666666,Good,No,High_spent_Medium_value_payments,2.0,4.0,3.0,2.0,14.75,11.5,8.56,5.0,800.94,34.371976386967525,43.9437507966163,198.82588152811303,346.02678434193626,31.0,17,0,0,1,0,0,0,0,1,0,0
CUS_0x1204,Writer,18829.82,1578.15166666666,Standard,Yes,Low_spent_Small_value_payments,8.0,8.0,24.0,4.0,21.666666666666668,7.666666666666667,13.026666666666662,13.0,1752.0199999999998,34.89432015288094,34.9070076000565,192.058284821512,220.849874245097,46.0,9,0,0,1,0,1,0,0,1,1,0
CUS_0x1207,Developer,19506.73,1491.56083333333,Bad,Yes,Low_spent_Large_value_payments,9.0,7.0,22.0,6.0,47.666666666666664,15.666666666666666,4.023333333333333,15.0,1594.83,35.02581900176903,59.13404168572189,3409.5334725181588,274.50966839785366,34.0,15,1,0,1,0,1,0,0,0,1,1
CUS_0x120c,Scientist,29135.38,2138.94833333333,Bad,Yes,High_spent_Small_value_payments,10.0,7.0,21.0,9.0,15.25,24.75,6.2899999999999965,11.0,1833.81,32.586524093393976,201.00228112157,2625.5950719846,137.61651000754927,16.0,9,0,1,0,1,1,0,1,1,1,0
CUS_0x120d,Lawyer,18743.075,1330.92291666666,Good,No,Low_spent_Small_value_payments,2.0,7.0,4.0,4.0,8.75,12.25,9.46,5.0,183.15,32.692602713754596,57.801813328945,110.51886372058458,242.2716146171365,27.0,23,0,0,0,1,0,0,1,0,1,0
CUS_0x1216,Engineer,20143.27,1550.60583333333,Standard,Yes,High_spent_Medium_value_payments,10.0,8.0,27.0,2.0,44.666666666666664,14.0,9.106666666666667,17.0,1693.7300000000002,33.879220432972694,30.3592081432291,3407.3913220784666,296.18395448599534,19.0,11,0,1,0,0,0,0,1,0,0,0
CUS_0x121b,Architect,33209.27,2954.43916666666,Good,No,High_spent_Large_value_payments,1.0,6.0,8.0,2.0,24.0,3.3333333333333335,11.323333333333332,6.0,743.65,36.586911467513396,54.2631633204113,97.05203880804066,400.79538120488036,42.0,17,0,0,1,0,0,0,1,0,0,0
CUS_0x1220,Architect,128494.52,10580.8766666666,Good,No,High_spent_Medium_value_payments,4.0,4.0,9.0,2.0,0.0,2.5,10.33,4.5,722.25,41.42944204435145,176.904609709627,615.4501339426915,525.7329230143465,32.0,29,0,0,0,0,1,0,0,0,0,1
CUS_0x1226,Manager,11421.51,1030.7925,Standard,Yes,Low_spent_Small_value_payments,5.0,3.0,14.0,3.0,17.666666666666668,16.0,13.386666666666668,7.0,1278.12,30.6153461017033,20.8929359426279,114.80806708413223,257.37824697323896,53.0,30,0,0,0,1,0,0,0,1,0,1
CUS_0x122c,Entrepreneur,36346.13,3188.84416666666,Good,No,High_spent_Medium_value_payments,8.0,6.0,11.0,3.0,21.0,18.0,10.54,4.5,1252.46,30.60815104132385,89.0615540421253,237.3260940746563,262.4967685498845,48.0,22,1,1,0,1,0,0,0,0,0,0
CUS_0x122f,Media_Manager,18231.52,1448.29333333333,Bad,Yes,High_spent_Large_value_payments,6.0,5.0,15.0,9.0,33.0,17.0,1.83,8.0,1358.96,31.265784583104697,86.6086470092311,83.78894983357314,239.431736490528,24.0,15,1,0,1,0,0,0,1,1,0,1
CUS_0x1231,Journalist,30739.3,2298.60833333333,Standard,Yes,High_spent_Small_value_payments,4.0,4.0,13.0,6.0,15.5,8.0,16.7,5.0,1365.58,31.4202699328209,135.238141053374,169.63884331235187,194.98384896760626,39.0,18,0,0,0,0,0,0,0,1,1,1
CUS_0x1232,Developer,14937.49,1142.79083333333,Bad,Yes,High_spent_Medium_value_payments,8.0,8.0,22.0,7.0,41.0,13.0,24.17,9.0,3699.44,27.822151890111666,50.9608782796447,51.54106219893837,285.110476188083,17.0,14,0,0,1,1,1,0,0,0,0,1
CUS_0x1233,Entrepreneur,42112.56,3511.38,Good,No,High_spent_Small_value_payments,5.0,6.0,9.0,4.0,1.0,5.0,3.34,4.0,1052.71,26.4651872085308,132.193542236735,226.6097590311135,257.3346987321495,51.0,17,1,0,0,0,0,0,1,0,1,0
CUS_0x1234,Musician,64996.98,5215.415,Standard,Yes,High_spent_Medium_value_payments,3.0,5.0,12.0,2.0,27.0,12.75,20.44,6.0,340.81,35.037680372223775,97.5406025606483,115.07213376093219,556.4287636784188,24.0,32,1,0,0,0,0,0,1,0,0,0
CUS_0x1236,Scientist,28352.24,2385.68666666666,Good,No,High_spent_Medium_value_payments,4.0,4.0,7.0,3.0,4.5,0.0,9.02,5.0,1085.7,33.96294376260525,46.3907297619036,110.46372025614897,349.2142166486133,25.0,17,0,0,0,0,1,0,0,0,1,1
CUS_0x123a,Media_Manager,36228.2,2991.01666666666,Standard,Yes,Low_spent_Small_value_payments,8.0,7.0,34.0,2.0,28.0,18.0,18.07,9.0,1643.06,33.894514325540726,47.2524076844639,2665.410383817851,333.510511113063,15.0,19,0,0,0,0,0,0,1,0,1,0
CUS_0x123d,Architect,7703.635,651.969583333333,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,18.0,6.0,55.0,17.0,16.05,15.0,3044.94,28.4345270182164,32.0810983078589,30.5795658172375,292.536294208236,31.0,2,1,0,0,1,0,0,0,0,0,1
CUS_0x1246,Entrepreneur,22188.45,2006.0375,Good,No,High_spent_Medium_value_payments,1.0,5.0,3.0,1.0,24.0,1.0,3.87,7.0,1352.38,24.337883353026648,10.0114175825282,58.6691356058134,381.923196811658,33.0,16,1,0,0,0,0,0,0,0,0,0
CUS_0x1249,Teacher,9529.855,583.727469048006,Bad,Yes,Low_spent_Small_value_payments,9.0,8.0,26.0,3.0,51.0,19.333333333333332,7.2,10.0,1818.36,30.878079759725498,116.438056814099,39.7308380202744,297.0736777842856,33.0,7,1,0,0,0,0,0,1,1,0,0
CUS_0x1250,Developer,72503.56,5974.96333333333,Bad,Yes,High_spent_Small_value_payments,6.0,8.0,31.0,9.0,59.0,14.333333333333334,20.41,15.0,4205.6,30.47902248223807,362.846101458736,226.30800339700235,220.19194761454364,29.0,13,1,1,0,0,1,0,1,0,1,1
CUS_0x1252,Entrepreneur,34132.87,2970.40583333333,Good,No,Low_spent_Small_value_payments,4.0,6.0,4.0,4.0,5.75,12.25,10.89,2.0,187.64,30.462476384575623,100.084317902918,213.69788508503856,258.25838034537526,29.0,21,0,0,0,1,0,0,1,0,1,1
CUS_0x1255,Scientist,38670.08,3459.50666666666,Good,No,High_spent_Large_value_payments,4.0,5.0,3.0,1.0,7.333333333333333,2.0,5.11333333333333,2.0,632.29,30.624636100403198,23.9237608771308,218.6506237898982,370.04294866630363,47.0,22,0,1,0,0,0,0,0,0,0,0
CUS_0x1258,Entrepreneur,44955.64,3878.30333333333,Standard,Yes,High_spent_Large_value_payments,4.0,6.0,20.0,0.0,24.666666666666668,9.333333333333334,15.533333333333331,4.0,766.63,31.78565020798533,0.0,114.71721697408275,529.7797830259167,50.0,17,0,0,0,0,0,1,0,0,0,0
CUS_0x125c,Manager,32129.0,2514.41666666666,Standard,Yes,High_spent_Medium_value_payments,3.0,7.0,10.0,2.0,28.0,19.0,18.09,8.0,2554.25,34.081711414417775,34.9964811648961,143.39761088886183,338.04757461290825,36.0,14,0,0,0,0,0,0,0,0,1,1
CUS_0x1269,Manager,42031.09,3762.59083333333,Good,No,High_spent_Large_value_payments,2.0,1.0,8.0,3.0,0.0,2.0,8.11,2.0,83.55,28.8587707689886,66.5061797307117,140.0578384330235,429.6950651695975,22.0,17,1,0,1,0,0,0,1,0,0,0
CUS_0x126d,Architect,34710.6,3170.55,Standard,Yes,High_spent_Medium_value_payments,6.0,3.0,20.0,7.0,22.0,10.666666666666666,14.759999999999968,10.0,1462.53,30.29830506976583,197.10807455004,215.14029436942891,178.13996441386345,37.0,15,0,1,0,0,1,0,1,1,0,1
CUS_0x1271,Architect,99337.28,8563.10666666666,Standard,Yes,High_spent_Large_value_payments,5.0,5.0,17.0,6.0,13.0,10.25,13.01,5.25,255.82,33.17340581948072,338.652423932061,2726.904412918338,476.82470393102955,46.0,16,1,1,1,0,1,0,0,0,0,0
CUS_0x1274,Scientist,49070.94,4128.245,Standard,Yes,High_spent_Large_value_payments,8.0,4.0,18.0,3.0,14.0,14.75,11.81,9.25,1800.41,33.842691225364604,72.7387985196488,173.5551684808511,419.03053299949954,45.0,6,0,0,0,0,0,0,0,1,0,1
CUS_0x1277,Engineer,13762.45,910.870833333333,Standard,Yes,Low_spent_Large_value_payments,7.0,6.0,13.0,5.0,14.0,11.0,8.39,8.0,720.94,34.3344498163787,46.7353730941159,58.510809270524106,265.8409009686925,23.0,11,0,1,1,0,0,0,1,0,1,0
CUS_0x1278,Teacher,12416.06,1171.67166666666,Standard,Yes,Low_spent_Small_value_payments,7.0,5.0,20.0,0.0,19.0,14.0,9.6,7.0,899.73,35.05090744605907,0.0,2591.4767680144123,281.2481455211927,20.0,8,0,0,0,0,0,1,0,0,0,0
CUS_0x127d,Doctor,15096.85,1033.07083333333,Bad,Yes,Low_spent_Small_value_payments,8.0,6.0,20.0,4.0,18.0,19.0,6.76,7.5,1928.03,37.001142626813305,35.3135586689154,5030.434620800706,260.527207047634,43.0,17,0,0,0,1,0,0,0,1,0,0
CUS_0x1281,Writer,8780.975,435.747916666666,Standard,Yes,High_spent_Small_value_payments,5.0,4.0,20.0,6.0,17.75,8.0,13.32,7.75,851.71,34.86449299332537,36.7483139756009,30.756637340873226,251.069840350192,18.0,11,0,0,1,1,0,0,1,0,0,1
CUS_0x1285,Architect,10692.16,817.013333333333,Standard,Yes,Low_spent_Small_value_payments,8.0,4.0,16.0,0.0,17.0,12.333333333333334,10.29,4.0,1350.85,31.512385487871267,0.0,56.9580947145087,301.40990528549037,44.0,32,0,0,0,0,0,1,0,0,0,0
CUS_0x1286,Entrepreneur,33642.07,2509.50583333333,Standard,No,High_spent_Large_value_payments,7.0,3.0,12.0,2.0,20.333333333333332,9.0,4.14,8.0,696.57,29.886075536398796,29.563932494323,3347.6821314255035,378.2458231152823,55.0,23,0,0,1,0,0,0,1,0,0,0
CUS_0x1288,Doctor,60938.13,5163.1775,Bad,Yes,High_spent_Medium_value_payments,10.0,8.0,31.0,8.0,25.0,17.666666666666668,18.823333333333334,9.0,3947.24,30.953470951155236,378.304673376643,171.958974753951,216.05410186940534,34.0,5,0,1,0,0,1,0,1,1,0,1
CUS_0x128e,Mechanic,20232.11,1918.00916666666,Standard,Yes,High_spent_Small_value_payments,5.0,3.0,6.0,5.0,9.0,19.666666666666668,17.86,8.0,1104.6,36.421210606979834,48.657765546492406,143.79577007087332,269.3473810493,20.0,9,1,0,0,0,1,0,1,1,0,0
CUS_0x128f,Teacher,75816.52,6291.04333333333,Bad,Yes,High_spent_Large_value_payments,6.0,9.0,22.0,5.0,20.0,24.0,27.85,10.0,2555.9,34.29592971057495,158.163779105217,71.0035764080907,639.9369778200245,32.0,6,0,0,0,1,1,0,1,0,0,1
CUS_0x1290,Architect,10455.875,729.322916666666,Good,No,Low_spent_Small_value_payments,6.0,5.0,12.0,3.0,12.333333333333334,19.0,13.043333333333335,2.0,83.16,32.747615951719,25.7484476561665,66.76577446628316,270.41806954421634,31.0,23,0,1,0,0,0,0,0,1,1,0
CUS_0x1297,Manager,57738.06,4881.505,Bad,Yes,High_spent_Medium_value_payments,9.0,8.0,30.0,9.0,61.0,24.0,20.27,12.333333333333334,3916.47,32.021188381186136,296.284135703957,133.92741166790702,311.272285961468,46.0,13,0,1,0,1,1,0,0,1,1,1
CUS_0x1298,Lawyer,102080.46,7813.95546386812,Standard,Yes,High_spent_Large_value_payments,5.0,6.0,10.0,4.0,17.0,14.666666666666666,9.17,3.0,89.98,33.667530148525294,709.14857073988,84.5855963113184,677.317722770813,50.0,24,0,0,1,0,1,0,0,0,1,0
CUS_0x129b,Entrepreneur,95933.68,7860.47333333333,Standard,Yes,Low_spent_Medium_value_payments,4.0,5.0,15.0,7.0,17.75,10.25,15.620000000000001,5.0,129.15,33.84885251138335,361.867110874942,2688.275300254269,444.6952705160587,24.0,8,0,1,1,0,1,0,1,1,0,0
CUS_0x12a4,Mechanic,78094.28,6755.85666666666,Bad,Yes,High_spent_Large_value_payments,10.0,7.0,15.0,5.0,62.0,19.5,6.92,12.0,1695.41,33.481451934917104,270.63980526897,164.25368523989698,480.69217615779803,24.0,19,1,0,0,1,0,0,1,0,1,0
CUS_0x12a6,Manager,18158.33,1325.19416666666,Bad,Yes,Low_spent_Small_value_payments,7.0,9.0,25.0,4.0,27.75,15.25,16.02,12.0,1401.91,30.584952199344023,39.7678625944217,75.9376150170547,294.3139390551895,25.0,18,0,0,1,1,0,0,0,0,1,0
CUS_0x12a7,Media_Manager,26450.59,1929.63282216583,Standard,No,Low_spent_Medium_value_payments,5.0,6.0,20.0,4.0,24.0,18.0,11.8,1.0,952.9,33.2803289539764,223.253201420675,125.35103108182,288.900361998332,37.0,28,1,0,1,1,0,0,0,0,0,0
CUS_0x12a8,Doctor,103092.27,8311.0225,Standard,Yes,High_spent_Large_value_payments,3.0,6.0,10.0,4.0,22.0,12.0,12.53,8.0,300.65,36.95549656629046,328.604836355797,3510.894408277067,523.009745167954,44.0,13,0,1,1,0,0,0,1,0,0,1
CUS_0x12a9,Media_Manager,44822.21,3555.18416666666,Good,No,High_spent_Large_value_payments,1.0,4.0,2.0,4.0,14.5,7.25,1.03,2.5,730.64,33.8332230682158,135.04428557554,138.80031113988875,336.6738199512363,44.0,24,0,1,1,0,0,0,0,1,0,0
CUS_0x12af,Manager,33799.36,2944.61333333333,Standard,Yes,High_spent_Large_value_payments,5.0,3.0,19.0,4.0,16.666666666666668,11.333333333333334,16.35,8.333333333333334,173.76,34.73083541834233,75.0980776447179,91.095364777344,378.26789091127074,37.0,7,0,0,0,0,1,0,1,0,1,0
CUS_0x12b6,Writer,67104.12,5829.00999999999,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,19.0,5.0,28.0,26.5,21.54,8.0,4635.75,30.75242435714555,265.022160234017,189.46837085423599,383.4104689117455,18.0,2,1,0,0,0,0,0,1,1,0,1
CUS_0x12b8,Doctor,15906.4,1350.53333333333,Bad,Yes,High_spent_Large_value_payments,9.0,10.0,21.0,8.0,25.0,20.5,27.86,7.5,3167.74,27.4491870079227,91.8933758063416,2529.9611929900734,268.559920320388,29.0,11,0,1,1,1,0,0,1,0,0,1
CUS_0x12be,Engineer,15717.275,1131.03431642654,Good,No,Low_spent_Small_value_payments,1.0,5.0,8.0,1.0,2.0,8.0,7.03,1.0,1020.27,33.3880916866934,152.181475395502,86.23261064591988,313.4018058653617,34.0,31,0,1,0,0,0,0,0,0,0,0
CUS_0x12bf,Entrepreneur,97976.08,8136.67333333333,Standard,Yes,Low_spent_Medium_value_payments,8.0,6.0,12.0,2.0,16.0,8.333333333333334,6.696666666666666,5.0,1113.49,32.9012481292467,115.08732513084901,785.7947925303437,196.11854900547345,51.0,28,0,1,0,0,1,0,0,0,0,0
CUS_0x12c1,Manager,85760.85,7172.7375,Good,No,High_spent_Large_value_payments,2.0,6.0,5.0,4.0,16.0,4.0,10.92,3.0,695.2000000000002,30.46439162801663,171.430197912843,366.17339385303234,439.6701582341231,48.0,31,0,1,0,1,0,0,0,0,0,1
CUS_0x12cb,Writer,45188.52,3868.71,Standard,Yes,Low_spent_Large_value_payments,9.0,10.0,22.0,7.0,42.0,20.0,8.78333333333333,11.0,1960.28,30.532333534116365,154.357458428064,316.833213551578,195.68032802035634,39.0,15,0,0,0,1,1,0,0,0,0,1
CUS_0x12cc,Developer,20521.36,1721.11333333333,Standard,Yes,Low_spent_Small_value_payments,10.0,8.0,17.0,3.0,21.0,9.75,8.69,10.0,1896.78,31.5631125175371,42.152041812879,126.66572438683582,278.2935671336175,30.0,11,0,0,0,0,1,0,0,1,1,0
CUS_0x12ce,Accountant,9795.07,586.255833333333,Bad,Yes,High_spent_Small_value_payments,7.0,8.0,29.0,6.0,62.0,15.666666666666666,2.6766666666666663,15.0,2065.27,32.36370548548127,42.6053171683537,3350.1751946551126,254.30146478673365,42.0,6,1,0,1,0,0,0,0,1,1,0
CUS_0x12d1,Accountant,21384.94,1646.07833333333,Standard,Yes,Low_spent_Small_value_payments,4.0,4.0,15.0,2.0,23.25,14.25,14.37,9.0,691.53,35.53027991712943,22.0956249995978,123.39886789004967,304.1133404436847,41.0,27,0,1,1,0,0,0,0,0,0,0
CUS_0x12d5,Scientist,62320.56,5068.38,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,18.0,5.0,23.0,15.25,16.989999999999974,15.0,3589.56,28.04268298221615,171.345559724464,215.94094165803492,389.55149861749976,29.0,2,1,0,1,1,0,0,0,0,0,0
CUS_0x12dd,Developer,31754.27,2541.18916666666,Good,No,High_spent_Medium_value_payments,1.0,3.0,11.0,4.0,7.666666666666667,2.3333333333333335,8.81,5.0,647.94,33.7755422630415,76.5355048119854,63.5330371120828,292.96715800017034,36.0,19,0,0,0,0,1,0,0,1,0,0
CUS_0x12e7,Architect,46874.85,4082.2375,Bad,Yes,High_spent_Medium_value_payments,9.0,5.0,15.0,2.0,50.0,21.333333333333332,8.0,11.666666666666666,1913.66,29.8709751222206,70.5405185352141,121.80974759024157,465.87348387454364,43.0,18,0,0,0,0,0,0,0,1,1,0
CUS_0x12ea,Doctor,38980.76,3172.39666666666,Bad,Yes,High_spent_Medium_value_payments,8.0,8.0,25.0,9.0,28.0,15.75,16.43,12.0,2927.1,34.2857881629743,167.536748998114,92.92061579283818,316.78230187571324,15.0,4,0,0,1,1,1,0,1,1,1,0
CUS_0x12ec,Scientist,45675.0,3635.25,Standard,Yes,Low_spent_Medium_value_payments,8.0,5.0,28.0,4.0,21.25,13.75,8.76,11.0,1771.8,35.405077798102376,134.270255808095,202.74687482145674,304.0078693704472,42.0,6,0,0,0,1,1,0,0,0,1,0
CUS_0x12ef,Mechanic,68898.0,5588.5,Standard,No,High_spent_Small_value_payments,7.0,4.0,11.0,0.0,24.666666666666668,18.0,5.133333333333333,5.0,312.14,33.92949701638303,0.0,214.45575020170168,597.7275831316307,44.0,28,0,0,0,0,0,1,0,0,0,0
CUS_0x12f2,Writer,59237.96,4693.49666666666,Bad,Yes,High_spent_Medium_value_payments,10.0,7.0,18.0,8.0,19.0,22.0,2.3,15.0,1593.75,29.1501465421775,319.163201680144,130.86528902100525,269.321175965516,25.0,13,1,0,0,0,1,0,1,1,0,0
CUS_0x12fa,Manager,87876.27,7232.0225,Standard,Yes,High_spent_Large_value_payments,4.0,5.0,15.0,0.0,9.0,14.333333333333334,7.599999999999999,5.0,502.29,31.6070726853399,0.0,131.92422301625268,831.2780269837464,46.0,23,0,0,0,0,0,1,0,0,0,0
CUS_0x12fb,Doctor,26342.91,1949.2425,Standard,Yes,Low_spent_Small_value_payments,6.0,7.0,7.0,1.0,19.5,14.0,17.6,3.0,397.9,27.06527787865405,21.5832105849877,101.04473129113245,362.2963081238795,35.0,22,0,1,0,0,0,0,0,0,0,0
CUS_0x12fc,Manager,128450.32,10943.1933333333,Good,No,High_spent_Large_value_payments,1.0,5.0,4.0,3.0,6.5,1.5,6.66,4.0,23.79,31.373308603499698,161.487531565685,568.4586400920555,629.3731616755915,18.0,31,0,0,0,1,0,0,0,0,1,1
CUS_0x1309,Writer,106876.77,9149.3975,Good,No,High_spent_Medium_value_payments,4.0,5.0,12.0,1.0,15.75,19.75,8.99,4.0,356.07,35.554557934813104,62.2425806569249,383.03358559860646,673.848199256341,52.0,29,0,0,0,0,0,0,1,0,0,0
CUS_0x130b,Writer,79005.0,6860.75,Standard,No,High_spent_Large_value_payments,5.0,7.0,20.0,2.0,11.25,12.25,7.74,7.0,876.69,26.728984208787622,68.4955049305744,281.81212966781976,565.5344512525285,31.0,27,0,0,0,0,0,0,1,0,0,1
CUS_0x130c,Engineer,9203.725,1048.97708333333,Bad,Yes,High_spent_Large_value_payments,10.0,5.0,18.0,7.0,37.0,20.5,4.3,11.0,2338.29,32.050652394701046,31.4970664508006,27.1361542946115,306.2644875879205,44.0,9,1,0,1,1,1,0,1,0,0,1
CUS_0x1319,Media_Manager,138613.48,11706.1233333333,Standard,No,High_spent_Medium_value_payments,7.0,5.0,10.0,3.0,24.0,21.5,2.49,6.0,768.69,32.6915256284738,182.176239424233,379.0952543266045,874.3408395824899,47.0,18,0,0,0,0,0,0,0,0,1,0
CUS_0x131f,Developer,68105.6,5636.46666666666,Bad,Yes,Low_spent_Medium_value_payments,8.0,8.0,19.0,5.0,24.75,23.75,26.05,13.0,2867.7,33.47631617322935,279.082069065713,347.5673218753335,204.49727572561903,46.0,2,0,1,0,0,0,0,1,0,0,0
CUS_0x1324,Mechanic,19858.97,1663.91416666666,Bad,Yes,High_spent_Medium_value_payments,10.0,6.0,24.0,3.0,34.25,22.0,1.33,8.75,1689.38,35.0072122509949,47.7843405030394,29.260871595752825,307.5747608443375,20.0,13,0,0,0,1,1,0,0,0,1,0
CUS_0x1325,Accountant,35823.96,2937.33,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,22.0,5.0,38.5,16.25,7.35,9.25,3029.92,37.31856488589595,112.435784656026,199.4841582731837,254.3130570707887,28.0,9,1,0,1,0,0,0,1,0,1,0
CUS_0x1326,Mechanic,8658.18,637.515,Bad,Yes,Low_spent_Medium_value_payments,10.0,7.0,22.0,7.0,19.0,21.0,8.68,14.0,2599.69,33.777383135830235,36.6957838453448,3363.425974553651,269.3712630566113,20.0,7,0,0,1,0,1,0,1,1,0,1
CUS_0x1329,Entrepreneur,160573.56,13293.13,Good,No,High_spent_Medium_value_payments,1.0,2.0,8.0,1.0,13.333333333333334,6.666666666666667,2.01,4.0,551.26,38.23166591337437,121.178937364369,628.0734129894423,843.3939829795171,50.0,20,0,0,0,0,1,0,0,0,0,0
CUS_0x132f,Musician,19514.88,1828.24,Standard,No,Low_spent_Small_value_payments,7.0,5.0,17.0,0.0,31.5,13.25,4.17,4.0,881.4,32.156894112327876,0.0,119.8595800384268,335.4644199615725,42.0,20,0,0,0,0,0,1,0,0,0,0
CUS_0x1330,Media_Manager,30874.43,2595.86916666666,Good,No,Low_spent_Small_value_payments,4.0,5.0,8.0,2.0,10.75,4.75,4.32,7.0,243.11,33.74024695713483,48.2678699708156,2609.198599799082,332.8581066509775,33.0,22,0,1,0,0,1,0,0,0,0,0
